t_s,hb
2.95166666666667,-0.0127435383690853
2.96333333333333,-0.0105080110907044
2.975,-0.00834647530982088
2.98666666666667,-0.00627101219178831
2.99833333333333,-0.00428842658191887
3.01,-0.00240004515850901
3.02166666666667,-0.000601653655957976
3.03333333333333,0.00111640697434485
3.045,0.00276898841147017
3.05666666666667,0.0043757509070215
3.06833333333333,0.00596063856206298
3.08,0.00755117765484326
3.09166666666667,0.00917765529803504
3.10333333333333,0.0108722041464833
3.115,0.0126677950693785
3.12666666666667,0.0145971355400446
3.13833333333333,0.0166915211178698
3.15,0.0189796981920121
3.16166666666667,0.0214866952819847
3.17333333333333,0.0242327026732899
3.185,0.0272320335807095
3.19666666666667,0.0304921131655984
3.20833333333333,0.0340126159771957
3.22,0.0377847817431861
3.23166666666667,0.0417908490758104
3.24333333333333,0.0460036768570504
3.255,0.050386598643723
3.26666666666667,0.054893467491265
3.27833333333333,0.059468894464567
3.29,0.0640487784475039
3.30166666666667,0.0685610197556461
3.31333333333333,0.0729264538934222
3.325,0.0770600546087539
3.33666666666667,0.0808722191997263
3.34833333333333,0.0842702817741733
3.36,0.0871602372604546
3.37166666666667,0.0894485248611065
3.38333333333333,0.0910438998763158
3.395,0.0918593512680427
3.40666666666667,0.0918140869170989
3.41833333333333,0.0908354837102933
3.43,0.0888609209140833
3.44166666666667,0.0858395434970658
3.45333333333333,0.0817338888942665
3.465,0.0765213094222615
3.47666666666667,0.0701952190841745
3.48833333333333,0.0627660730538785
3.5,0.0542620433629021
3.51166666666667,0.0447294281495096
3.52333333333333,0.0342327144594702
3.535,0.0228543838240609
3.54666666666667,0.0106942602078263
3.55833333333333,-0.00213146341832695
3.57,-0.0154913920179122
3.58166666666667,-0.0292405334578071
3.59333333333333,-0.0432221836252334
3.605,-0.0572700814123174
3.61666666666667,-0.0712107844405395
3.62833333333333,-0.0848662411218909
3.64,-0.0980565737031528
3.65166666666667,-0.110602933199462
3.66333333333333,-0.122330427107425
3.675,-0.133071052429396
3.68666666666667,-0.142666605624512
3.69833333333333,-0.150971509216078
3.71,-0.157855434530841
3.72166666666667,-0.163205767144212
3.73333333333333,-0.166929817800569
3.745,-0.168956674283814
3.75666666666667,-0.169238836039526
3.76833333333333,-0.167753453401547
3.78,-0.164503049889222
3.79166666666667,-0.159515911935621
3.80333333333333,-0.152846031123626
3.815,-0.144572581324567
3.82666666666667,-0.134798986417706
3.83833333333333,-0.12365153368339
3.85,-0.111277555938465
3.86166666666667,-0.0978432483969358
3.87333333333333,-0.0835311384428038
3.885,-0.0685372085264233
3.89666666666667,-0.0530677564623338
3.90833333333333,-0.0373360768835724
3.92,-0.0215589584710499
3.93166666666667,-0.00595306840176964
3.94333333333333,0.00926864136726498
3.955,0.023900581401134
3.96666666666667,0.0377479767982477
3.97833333333333,0.050630147555675
3.99,0.0623836821646272
4.00166666666667,0.0728652290447022
4.01333333333333,0.0819539813718326
4.025,0.089553721340047
4.03666666666667,0.0955945252779337
4.04833333333333,0.100034010338583
4.06,0.102857941850162
4.07166666666667,0.104080469452836
4.08333333333333,0.1037438157281
4.095,0.101917446868282
4.10666666666667,0.0986967514976733
4.11833333333333,0.0942011817535682
4.13,0.0885720596888434
4.14166666666667,0.0819698886793737
4.15333333333333,0.0745712885875272
4.165,0.0665657505043704
4.17666666666667,0.0581519397772551
4.18833333333333,0.0495338981755785
4.2,0.0409172366586779
4.21166666666667,0.032505180959587
4.22333333333333,0.0244946765332204
4.235,0.017072512571271
4.24666666666667,0.0104117953985739
4.25833333333333,0.00466860921552215
4.27,-2.11601956687986e-05
4.28166666666667,-0.0035444714156438
4.29333333333333,-0.00581341174642198
4.305,-0.00676698005329422
4.31666666666667,-0.006372419466994
4.32833333333333,-0.00462602022307086
4.34,-0.00155328707908482
4.35166666666667,0.00279135862941009
4.36333333333333,0.00832548343596989
4.375,0.0149400641857962
4.38666666666667,0.0225014056856636
4.39833333333333,0.0308535689428201
4.41,0.0398212230510704
4.42166666666667,0.0492129061435532
4.43333333333333,0.0588245840982363
4.445,0.0684434757582502
4.45666666666667,0.0778520826441315
4.46833333333333,0.086832303046917
4.48,0.0951696370799401
4.49166666666667,0.102657306375326
4.50333333333333,0.109100244237643
4.515,0.114318983213286
4.52666666666667,0.118153127865877
4.53833333333333,0.120464577330039
4.55,0.121140390058201
4.56166666666667,0.120095108043238
4.57333333333333,0.117272656178109
4.585,0.112647589657552
4.59666666666667,0.106225935177692
4.60833333333333,0.0980454564100678
4.62,0.0881751324033768
4.63166666666667,0.0767142197259788
4.64333333333333,0.06379070095072
4.655,0.049559260000676
4.66666666666667,0.0341986610377278
4.67833333333333,0.0179086485992586
4.69,0.000906658173067062
4.70166666666667,-0.016576008514979
4.71333333333333,-0.0342981849073675
4.725,-0.0520130140428323
4.73666666666667,-0.0694723232328758
4.74833333333333,-0.0864309314697073
4.76,-0.102650956476983
4.77166666666667,-0.117905959242711
4.78333333333333,-0.131984899115283
4.795,-0.14469583595308
4.80666666666667,-0.155869203599367
4.81833333333333,-0.16536066331142
4.83,-0.17305358667457
4.84166666666667,-0.178860993097467
4.85333333333333,-0.182726865831931
4.865,-0.184626963537441
4.87666666666667,-0.184569014239424
4.88833333333333,-0.182592308984785
4.9,-0.178766720701901
4.91166666666667,-0.173191178177199
4.92333333333333,-0.165991609450792
4.935,-0.157318260244359
4.94666666666667,-0.147342799096133
4.95833333333333,-0.136254958244339
4.97,-0.124258701607213
4.98166666666667,-0.111568297965934
4.99333333333333,-0.0984041726748
5.005,-0.0849887102378118
5.01666666666667,-0.0715420038112713
5.02833333333333,-0.0582776160840187
5.04,-0.0453986467331086
5.05166666666667,-0.0330939252407565
5.06333333333333,-0.0215345104500183
5.075,-0.0108706316369879
5.08666666666667,-0.00122895232897889
5.09833333333333,0.00728963357624732
5.11,0.0146116635081086
5.12166666666667,0.020692225684575
5.13333333333333,0.0255155017286603
5.145,0.0290948050202005
5.15666666666667,0.0314718611133535
5.16833333333333,0.0327155884093511
5.18,0.0329204436774282
5.19166666666667,0.0322041141737616
5.20333333333333,0.0307048059662752
5.215,0.028578096400254
5.22666666666667,0.0259934271386442
5.23833333333333,0.0231303608408284
5.25,0.0201745385131936
5.26166666666667,0.0173135549422048
5.27333333333333,0.0147328000980756
5.285,0.0126112940349455
5.29666666666667,0.0111176447822293
5.30833333333333,0.0104062037968447
5.32,0.0106134881418184
5.33166666666667,0.0118549352960135
5.34333333333333,0.0142220786688426
5.355,0.0177801632907351
5.36666666666667,0.0225662956474384
5.37833333333333,0.0285881229923465
5.39,0.03582309049502
5.40166666666667,0.0442183185342715
5.41333333333333,0.0536910366647404
5.425,0.064129693642148
5.43666666666667,0.0753955467459456
5.44833333333333,0.0873247900317084
5.46,0.0997313462893684
5.47166666666667,0.112409998767234
5.48333333333333,0.12513996422592
5.495,0.13768883557208
5.50666666666667,0.149816722373166
5.51833333333333,0.16128065080298
5.53,0.171839081321369
5.54166666666667,0.181256420946394
5.55333333333333,0.189307497955508
5.565,0.195781910818089
5.57666666666667,0.200488157506501
5.58833333333333,0.203257445206156
5.6,0.203947173270804
5.61166666666667,0.202443973796167
5.62333333333333,0.198666247206049
5.635,0.192566221062365
5.64666666666667,0.184131334863046
5.65833333333333,0.173385069991149
5.67,0.160387215544712
5.68166666666667,0.145233441277656
5.69333333333333,0.128054267932303
5.705,0.109013407596815
5.71666666666667,0.0883055814531254
5.72833333333333,0.0661537996433665
5.74,0.0428060656564313
5.75166666666667,0.0185317100307435
5.76333333333333,-0.00638265984322041
5.775,-0.0316375435318116
5.78666666666667,-0.0569250976983165
5.79833333333333,-0.0819338704075515
5.81,-0.106353621841054
5.82166666666667,-0.129880097717555
5.83333333333333,-0.152219727196337
5.845,-0.173094118863238
5.85666666666667,-0.192244328505185
5.86833333333333,-0.209434807264572
5.88,-0.224456914978043
5.89166666666667,-0.237132034779683
5.90333333333333,-0.247314166083081
5.915,-0.254891980498064
5.92666666666667,-0.259790316005199
5.93833333333333,-0.261971066850233
5.95,-0.261433498378795
5.96166666666667,-0.25821392929153
5.97333333333333,-0.252384845351285
5.985,-0.244053445323424
5.99666666666667,-0.233359644684213
6.00833333333333,-0.220473572869406
6.02,-0.205592611981285
6.03166666666667,-0.188938081976238
6.04333333333333,-0.170751540953822
6.055,-0.151290837273168
6.06666666666667,-0.130825987331166
6.07833333333333,-0.109634883114346
6.09,-0.0879989788227973
6.10166666666667,-0.0661989917938779
6.11333333333333,-0.0445106853351616
6.125,-0.0232008336233145
6.13666666666667,-0.00252339605924126
6.14833333333333,0.0172839972100844
6.16,0.0360032396371699
6.17166666666667,0.0534385632155066
6.18333333333333,0.069418894656042
6.195,0.0837997951572118
6.20666666666667,0.0964648677249314
6.21833333333333,0.107326684254146
6.23,0.116327254231621
6.24166666666667,0.123437957765458
6.25333333333333,0.128659016196858
6.265,0.132018516857728
6.27666666666667,0.133570958562549
6.28833333333333,0.133395430098431
6.3,0.131593462563987
6.31166666666667,0.128286543599857
6.32333333333333,0.123613403482396
6.335,0.117727072653641
6.34666666666667,0.110791822222697
6.35833333333333,0.102980037782499
6.37,0.094469031834005
6.38166666666667,0.0854378985048831
6.39333333333333,0.0760644626501012
6.405,0.0665224216413121
6.41666666666667,0.0569785546012971
6.42833333333333,0.0475901856335619
6.44,0.0385030247167402
6.45166666666667,0.029849219651093
6.46333333333333,0.0217457301477841
6.475,0.0142930404859599
6.48666666666667,0.00757425938242856
6.49833333333333,0.00165456378909611
6.51,-0.00341906042370079
6.52166666666667,-0.00761768336896916
6.53333333333333,-0.010929991334523
6.545,-0.0133615371256421
6.55666666666667,-0.0149337121298872
6.56833333333333,-0.0156824781404868
6.58,-0.015656897883651
6.59166666666667,-0.0149174793650187
6.60333333333333,-0.0135343647281747
6.615,-0.0115854821695028
6.62666666666667,-0.00915460505554396
6.63833333333333,-0.00632940039033281
6.65,-0.00319951413085486
6.66166666666667,0.000145279642889663
6.67333333333333,0.00361680889068272
6.685,0.00713017554474039
6.69666666666667,0.0106051677596569
6.70833333333333,0.0139675105581444
6.72,0.017150002726213
6.73166666666667,0.0200933699161542
6.74333333333333,0.0227469173548405
6.755,0.0250689416280595
6.76666666666667,0.0270269597114392
6.77833333333333,0.0285977355795656
6.79,0.0297670317388307
6.80166666666667,0.0305292211852019
6.81333333333333,0.0308867354423793
6.825,0.0308493303110289
6.83666666666667,0.0304332826593022
6.84833333333333,0.0296604719889013
6.86,0.0285573631020672
6.87166666666667,0.0271539817665326
6.88333333333333,0.0254828523354916
6.895,0.0235779988734545
6.90666666666667,0.021473925723456
6.91833333333333,0.0192046203026178
6.93,0.0168028031742025
6.94166666666667,0.0142991505377968
6.95333333333333,0.011721637231526
6.965,0.00909513290609433
6.97666666666667,0.00644093348960787
6.98833333333333,0.00377654239859308
7,0.00111565815204856
7.01166666666667,-0.00153180455827846
7.02333333333333,-0.00415949359696606
7.035,-0.00676434088356066
7.04666666666667,-0.0093461165708283
7.05833333333333,-0.011906902672117
7.07,-0.0144505283455323
7.08166666666667,-0.0169819138667909
7.09333333333333,-0.0195064182998263
7.105,-0.0220291014222569
7.11666666666667,-0.024554089796521
7.12833333333333,-0.0270839290453042
7.14,-0.0296189535570799
7.15166666666667,-0.0321567835306613
7.16333333333333,-0.034691848313582
7.175,-0.0372151261483716
7.18666666666667,-0.0397138283934404
7.19833333333333,-0.0421712459800195
7.21,-0.0445668724659625
7.22166666666667,-0.0468764866580351
7.23333333333333,-0.0490724717625894
7.245,-0.0511241084355354
7.25666666666667,-0.0529981903781647
7.26833333333333,-0.0546597013635343
7.28,-0.0560723901455935
7.29166666666667,-0.0571996155174186
7.30333333333333,-0.0580051589530102
7.315,-0.0584541645090212
7.32666666666667,-0.0585139859178166
7.33833333333333,-0.0581550121619797
7.35,-0.0573516462595378
7.36166666666667,-0.05608307050977
7.37333333333333,-0.0543340032105261
7.385,-0.0520953509476088
7.39666666666667,-0.0493647727623669
7.40833333333333,-0.0461471681865845
7.42,-0.0424548965779702
7.43166666666667,-0.0383079646919604
7.44333333333333,-0.0337340359760437
7.455,-0.0287682203877603
7.46666666666667,-0.0234528528051795
7.47833333333333,-0.0178370168824504
7.49,-0.011975881261433
7.50166666666667,-0.00592998750976921
7.51333333333333,0.000235616786396493
7.525,0.00645235047922239
7.53666666666667,0.0126491887763472
7.54833333333333,0.0187537762135128
7.56,0.0246936237025804
7.57166666666667,0.0303973331565025
7.58333333333333,0.0357957600655807
7.595,0.0408232719643166
7.60666666666667,0.0454188235575147
7.61833333333333,0.0495270156748313
7.63,0.053099142700434
7.64166666666667,0.0560939809943217
7.65333333333333,0.05847856958999
7.665,0.0602287378589494
7.67666666666667,0.0613295823810428
7.68833333333333,0.0617757776352863
7.7,0.0615715612997167
7.71166666666667,0.0607307088525881
7.72333333333333,0.0592762361537666
7.735,0.0572399930752336
7.74666666666667,0.0546620561498597
7.75833333333333,0.0515899446036896
7.77,0.0480778119274761
7.78166666666667,0.0441854128203453
7.79333333333333,0.0399770110608185
7.805,0.0355202020435277
7.81666666666667,0.0308847030446116
7.82833333333333,0.0261411676787642
7.84,0.0213598433021365
7.85166666666667,0.0166093799523019
7.86333333333333,0.0119556516469692
7.875,0.00746060054979502
7.88666666666667,0.00318126551892888
7.89833333333333,-0.000831160134978109
7.91,-0.00453210652030356
7.92166666666667,-0.00788426917172008
7.93333333333333,-0.0108581261144145
7.945,-0.0134322022406653
7.95666666666667,-0.0155932748868313
7.96833333333333,-0.0173363871944823
7.98,-0.0186646030951909
7.99166666666667,-0.0195887178864141
8.00333333333333,-0.0201267646680389
8.015,-0.0203033204914294
8.02666666666667,-0.0201488403361036
8.03833333333333,-0.0196987956177262
8.05,-0.0189926655871594
8.06166666666667,-0.0180729534157185
8.07333333333333,-0.0169841288877485
8.085,-0.0157715563598618
8.09666666666667,-0.0144804114459311
8.10833333333333,-0.0131546169093772
8.12,-0.0118358699610435
8.13166666666667,-0.0105627308742237
8.14333333333333,-0.00936978235672385
8.155,-0.00828683621880083
8.16666666666667,-0.00733844317369764
8.17833333333333,-0.00654348609688083
8.19,-0.00591473250465377
8.20166666666667,-0.00545871140244216
8.21333333333333,-0.00517571378732945
8.225,-0.00505994108910754
8.23666666666667,-0.00509978365835128
8.24833333333333,-0.00527822501629091
8.26,-0.00557344949561612
8.27166666666667,-0.00595949493495123
8.28333333333333,-0.00640701652645445
8.295,-0.00688419378622987
8.30666666666667,-0.00735759177145059
8.31833333333333,-0.00779308492396697
8.33,-0.00815688797701029
8.34166666666667,-0.00841649909444816
8.35333333333333,-0.00854162461107709
8.365,-0.00850505630049714
8.37666666666667,-0.00828347371150535
8.38833333333333,-0.00785817556687648
8.4,-0.00721565275081899
8.41166666666667,-0.00634808104217113
8.42333333333333,-0.00525367306162091
8.435,-0.00393683578008478
8.44666666666667,-0.00240823940001531
8.45833333333333,-0.000684741439601039
8.47,0.00121091544373745
8.48166666666667,0.00325050189407777
8.49333333333333,0.00540083209460299
8.505,0.0076245029440306
8.51666666666667,0.00988060314458894
8.52833333333333,0.0121255618984766
8.54,0.0143141718997366
8.55166666666667,0.0164005767917843
8.56333333333333,0.0183393214387247
8.575,0.0200864082196732
8.58666666666667,0.0216003057079958
8.59833333333333,0.0228429506136774
8.61,0.0237806719250806
8.62166666666667,0.0243850460953338
8.63333333333333,0.0246336359685517
8.645,0.0245105329040058
8.65666666666667,0.0240069223675091
8.66833333333333,0.0231214417781933
8.68,0.0218602414323846
8.69166666666667,0.0202370123612687
8.70333333333333,0.0182728099312374
8.715,0.015995765138451
8.72666666666667,0.0134404917511409
8.73833333333333,0.0106473813809589
8.75,0.00766191381399606
8.76166666666667,0.00453369867108634
8.77333333333333,0.001315422191373
8.785,-0.00193822392117051
8.79666666666667,-0.005171763892977
8.80833333333333,-0.00833013059066486
8.82,-0.011359855882068
8.83166666666667,-0.0142103043771225
8.84333333333333,-0.0168347922003207
8.855,-0.0191916569024539
8.86666666666667,-0.0212452684662483
8.87833333333333,-0.0229668855079561
8.89,-0.0243353547097427
8.90166666666667,-0.0253376580484607
8.91333333333333,-0.0259692815813753
8.925,-0.0262344224596183
8.93666666666667,-0.0261459751595692
8.94833333333333,-0.0257252808210963
8.96,-0.0250017586779217
8.97166666666667,-0.024012309062669
8.98333333333333,-0.0228004946287317
8.995,-0.0214156090892374
9.00666666666667,-0.0199115627154465
9.01833333333333,-0.0183456206385833
9.03,-0.0167770827290875
9.04166666666667,-0.0152658486646236
9.05333333333333,-0.0138709171572721
9.065,-0.0126489478621785
9.07666666666667,-0.0116527298114209
9.08833333333333,-0.0109297166103645
9.1,-0.010520716045327
9.11166666666667,-0.0104586404111061
9.12333333333333,-0.010767399703228
9.135,-0.0114609108259835
9.14666666666667,-0.0125424257806937
9.15833333333333,-0.0140040280167958
9.17,-0.015826250183681
9.18166666666667,-0.0179780558876288
9.19333333333333,-0.0204170304310395
9.205,-0.0230898046528789
9.21666666666667,-0.0259328072043436
9.22833333333333,-0.0288732091303066
9.24,-0.0318300753075385
9.25166666666667,-0.0347157853512513
9.26333333333333,-0.0374376249710142
9.275,-0.0398994920945906
9.28666666666667,-0.0420038779949864
9.29833333333333,-0.0436538697042989
9.31,-0.0447551354038153
9.32166666666667,-0.045218054650602
9.33333333333333,-0.0449597928927413
9.345,-0.0439063217974473
9.35666666666667,-0.0419943322694062
9.36833333333333,-0.0391729832465369
9.38,-0.035405575167381
9.39166666666667,-0.0306709140316936
9.40333333333333,-0.0249644553401962
9.415,-0.0182992600880699
9.42666666666667,-0.0107064873937241
9.43833333333333,-0.00223564852157233
9.45,0.00704538414732579
9.46166666666667,0.0170508148975416
9.47333333333333,0.0276776479546831
9.485,0.0388067579363637
9.49666666666667,0.0503043032158079
9.50833333333333,0.0620233923927607
9.52,0.0738061044008105
9.53166666666667,0.0854857099436685
9.54333333333333,0.0968891225138997
9.555,0.107839585683964
9.56666666666667,0.118159415651071
9.57833333333333,0.127672858712637
9.59,0.13620904567434
9.60166666666667,0.143604885004418
9.61333333333333,0.149707937763069
9.625,0.154379222772455
9.63666666666667,0.157495735500189
9.64833333333333,0.158952834055643
9.66,0.158666454561281
9.67166666666667,0.15657494567564
9.68333333333333,0.152640601771504
9.695,0.146850879225551
9.70666666666667,0.139219149393755
9.71833333333333,0.129785077698409
9.73,0.118614665945443
9.74166666666667,0.105799792099813
9.75333333333333,0.0914573456707255
9.765,0.0757279861605877
9.77666666666667,0.0587744673737613
9.78833333333333,0.0407796285988723
9.8,0.0219440077837577
9.81166666666667,0.00248316123796294
9.82333333333333,-0.017375261846694
9.835,-0.0373947287343151
9.84666666666667,-0.0573331169089779
9.85833333333333,-0.0769461473462521
9.87,-0.0959909505051409
9.88166666666667,-0.114229602979588
9.89333333333333,-0.131432592821373
9.905,-0.147382154861916
9.91666666666667,-0.161875554903101
9.92833333333333,-0.174728107604641
9.94,-0.185775866770611
9.95166666666667,-0.194878089796426
9.96333333333333,-0.201919323051805
9.975,-0.206811111639766
9.98666666666667,-0.209493315461251
9.99833333333333,-0.209935018041511
10.01,-0.208134949724122
10.0216666666667,-0.204121454203164
10.0333333333333,-0.197952059739653
10.045,-0.189712586194551
10.0566666666667,-0.1795158047751
10.0683333333333,-0.167499715623765
10.08,-0.153825454964994
10.0916666666667,-0.138674873057523
10.1033333333333,-0.122247784225668
10.115,-0.104758975613136
10.1266666666667,-0.0864350359955163
10.1383333333333,-0.0675109822156575
10.15,-0.0482268404916267
10.1616666666667,-0.0288241476097826
10.1733333333333,-0.00954245500765376
10.185,0.00938403230402257
10.1966666666667,0.0277298105415071
10.2083333333333,0.0452812031145951
10.22,0.0618392110783597
10.2316666666667,0.0772221844232088
